loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),
25:50.5,5437,232845.0116,-0.153121948,0.944625854,0.095870972,walking
25:50.6,5438,232845.0216,-0.145111084,0.907669067,0.105285645,walking
25:50.6,5439,232845.0316,-0.145080566,0.89125061,0.128982544,walking
25:50.6,5440,232845.0417,-0.116577148,0.895523071,0.142883301,walking
25:50.6,5441,232845.0517,-0.077285767,0.900421143,0.145950317,walking
25:50.6,5442,232845.0617,-0.098922729,0.860168457,0.144699097,walking
25:50.6,5443,232845.0718,-0.109725952,0.840042114,0.145355225,walking
25:50.6,5444,232845.0818,-0.127456665,0.881851196,0.186813354,walking
25:50.6,5445,232845.0918,-0.183853149,0.913482666,0.194580078,walking
25:50.6,5446,232845.1018,-0.226104736,0.941223145,0.167892456,walking
25:50.6,5447,232845.1119,-0.240127563,0.992630005,0.120956421,walking
25:50.7,5448,232845.1219,-0.226669312,1.054412842,0.056304932,walking
25:50.7,5449,232845.1319,-0.206665039,1.100448608,0.03578186,walking
25:50.7,5450,232845.1419,-0.207138062,1.144683838,0.057006836,walking
25:50.7,5451,232845.152,-0.169219971,1.186141968,0.021560669,walking
25:50.7,5452,232845.162,-0.135437012,1.18939209,-0.024765015,walking
25:50.7,5453,232845.172,-0.109909058,1.180755615,-0.046264648,walking
25:50.7,5454,232845.1821,-0.075546265,1.184936523,-0.058227539,walking
25:50.7,5455,232845.1921,-0.045761108,1.185379028,-0.103103638,walking
25:50.7,5456,232845.2021,0.008209229,1.146240234,-0.125427246,walking
25:50.7,5457,232845.2121,0.070220947,1.11177063,-0.118469238,walking
25:50.8,5458,232845.2222,0.140365601,1.085296631,-0.129638672,walking
25:50.8,5459,232845.2322,0.183761597,1.070922852,-0.144729614,walking
25:50.8,5460,232845.2422,0.166442871,1.051712036,-0.173309326,walking
25:50.8,5461,232845.2523,0.143615723,1.034561157,-0.173492432,walking
25:50.8,5462,232845.2623,0.098068237,0.993850708,-0.148254395,walking
25:50.8,5463,232845.2723,0.051818848,0.9712677,-0.139480591,walking
25:50.8,5464,232845.2823,0.024673462,0.961608887,-0.112045288,walking
25:50.8,5465,232845.2924,0.009002686,0.949081421,-0.062271118,walking
25:50.8,5466,232845.3024,0.005310059,0.94329834,-0.045196533,walking
25:50.8,5467,232845.3124,0.00453186,0.934234619,-0.057632446,walking
25:50.9,5468,232845.3225,0.003646851,0.937805176,-0.07824707,walking
25:50.9,5469,232845.3325,-0.008087158,0.933822632,-0.084396362,walking
25:50.9,5470,232845.3425,-0.02923584,0.922988892,-0.116912842,walking
25:50.9,5471,232845.3525,-0.035415649,0.908737183,-0.155792236,walking
25:50.9,5472,232845.3626,-0.042816162,0.884033203,-0.175765991,walking
25:50.9,5473,232845.3726,-0.029067993,0.841445923,-0.170608521,walking
25:50.9,5474,232845.3826,-0.012283325,0.805252075,-0.193588257,walking
25:50.9,5475,232845.3926,0.01083374,0.768707275,-0.198242188,walking
25:50.9,5476,232845.4027,0.027114868,0.739364624,-0.191604614,walking
25:50.9,5477,232845.4127,0.038314819,0.722991943,-0.178222656,walking
25:51.0,5478,232845.4227,0.054672241,0.715301514,-0.170959473,walking
25:51.0,5479,232845.4328,0.070037842,0.718704224,-0.170028687,walking
25:51.0,5480,232845.4428,0.086410522,0.739746094,-0.167694092,walking
25:51.0,5481,232845.4528,0.096755981,0.780654907,-0.179077148,walking
25:51.0,5482,232845.4628,0.100479126,0.814376831,-0.193405151,walking
25:51.0,5483,232845.4729,0.111694336,0.824996948,-0.215423584,walking
25:51.0,5484,232845.4829,0.124908447,0.842681885,-0.241516113,walking
25:51.0,5485,232845.4929,0.127471924,0.861251831,-0.261550903,walking
25:51.0,5486,232845.503,0.119125366,0.864257813,-0.271072388,walking
25:51.0,5487,232845.513,0.111312866,0.870849609,-0.282272339,walking
25:51.1,5488,232845.523,0.103103638,0.877868652,-0.296035767,walking
25:51.1,5489,232845.533,0.087371826,0.88760376,-0.307556152,walking
25:51.1,5490,232845.5431,0.069000244,0.899246216,-0.314407349,walking
25:51.1,5491,232845.5531,0.06111145,0.907302856,-0.321578979,walking
25:51.1,5492,232845.5631,0.056686401,0.906143188,-0.325134277,walking
25:51.1,5493,232845.5732,0.074920654,0.9012146,-0.328598022,walking
25:51.1,5494,232845.5832,0.102981567,0.889923096,-0.324035645,walking
25:51.1,5495,232845.5932,0.14163208,0.890640259,-0.332885742,walking
25:51.1,5496,232845.6032,0.190124512,0.91192627,-0.350494385,walking
25:51.1,5497,232845.6133,0.234375,0.937911987,-0.365875244,walking
25:51.2,5498,232845.6233,0.275344849,0.972732544,-0.376205444,walking
25:51.2,5499,232845.6333,0.311889648,1.007034302,-0.375778198,walking
25:51.2,5500,232845.6433,0.337799072,1.037750244,-0.374206543,walking
25:51.2,5501,232845.6534,0.336776733,1.045791626,-0.370376587,walking
25:51.2,5502,232845.6634,0.316452026,1.033889771,-0.370285034,walking
25:51.2,5503,232845.6734,0.292098999,1.010467529,-0.367279053,walking
25:51.2,5504,232845.6835,0.277191162,0.981964111,-0.356552124,walking
25:51.2,5505,232845.6935,0.26373291,0.952270508,-0.348770142,walking
25:51.2,5506,232845.7035,0.246856689,0.930358887,-0.354217529,walking
25:51.2,5507,232845.7135,0.234512329,0.924606323,-0.361328125,walking
25:51.3,5508,232845.7236,0.228408813,0.95513916,-0.367950439,walking
25:51.3,5509,232845.7336,0.218383789,1.008392334,-0.369369507,walking
25:51.3,5510,232845.7436,0.206756592,1.093902588,-0.367156982,walking
25:51.3,5511,232845.7537,0.189315796,1.205871582,-0.366256714,walking
25:51.3,5512,232845.7637,0.144622803,1.321594238,-0.352645874,walking
25:51.3,5513,232845.7737,0.088760376,1.411499023,-0.307937622,walking
25:51.3,5514,232845.7837,0.057556152,1.471511841,-0.241699219,walking
25:51.3,5515,232845.7938,0.04145813,1.541687012,-0.165100098,walking
25:51.3,5516,232845.8038,0.032043457,1.585128784,-0.123413086,walking
25:51.3,5517,232845.8138,0.026290894,1.49395752,-0.122375488,walking
25:51.4,5518,232845.8239,0.01574707,1.22479248,-0.125640869,walking
25:51.4,5519,232845.8339,0.013809204,0.912948608,-0.097381592,walking
25:51.4,5520,232845.8439,-0.040084839,0.604675293,0.02557373,walking
25:51.4,5521,232845.8539,-0.140106201,0.396514893,0.063476563,walking
25:51.4,5522,232845.864,-0.252380371,0.318588257,0.021240234,walking
25:51.4,5523,232845.874,-0.332550049,0.347488403,-0.027328491,walking
25:51.4,5524,232845.884,-0.363464355,0.46534729,-0.058044434,walking
25:51.4,5525,232845.894,-0.337844849,0.615997314,-0.012054443,walking
25:51.4,5526,232845.9041,-0.237182617,0.814315796,0.038818359,walking
25:51.4,5527,232845.9141,-0.106170654,0.992324829,0.092803955,walking
25:51.5,5528,232845.9241,0.016479492,1.109054565,0.223587036,walking
25:51.5,5529,232845.9342,0.124694824,1.157745361,0.364822388,walking
25:51.5,5530,232845.9442,0.209777832,1.181488037,0.430969238,walking
25:51.5,5531,232845.9542,0.280853271,1.184371948,0.523544312,walking
25:51.5,5532,232845.9642,0.31803894,1.144683838,0.450286865,walking
25:51.5,5533,232845.9743,0.32484436,1.154190063,0.277908325,walking
25:51.5,5534,232845.9843,0.266281128,1.125778198,0.126144409,walking
25:51.5,5535,232845.9943,0.167816162,1.0806427,0.021575928,walking
25:51.5,5536,232846.0044,0.080383301,1.032043457,-0.034576416,walking
25:51.5,5537,232846.0144,0.009658813,0.985015869,-0.014938354,walking
25:51.6,5538,232846.0244,-0.030334473,0.958587646,0.038238525,walking
25:51.6,5539,232846.0344,-0.054138184,0.942306519,0.089538574,walking
25:51.6,5540,232846.0445,-0.071166992,0.927902222,0.118545532,walking
25:51.6,5541,232846.0545,-0.076004028,0.926849365,0.115707397,walking
25:51.6,5542,232846.0645,-0.078369141,0.94519043,0.110031128,walking
25:51.6,5543,232846.0746,-0.072128296,0.967147827,0.123535156,walking
25:51.6,5544,232846.0846,-0.052261353,0.997375488,0.111663818,walking
25:51.6,5545,232846.0946,-0.013244629,1.018753052,0.125579834,walking
25:51.6,5546,232846.1046,0.020568848,1.027038574,0.145904541,walking
25:51.7,5547,232846.1147,0.044067383,1.020690918,0.126174927,walking
25:51.7,5548,232846.1247,0.052658081,0.994750977,0.101699829,walking
25:51.7,5549,232846.1347,0.066970825,0.982803345,0.113357544,walking
25:51.7,5550,232846.1447,0.091537476,0.981719971,0.117034912,walking
25:51.7,5551,232846.1548,0.110488892,0.960189819,0.118423462,walking
25:51.7,5552,232846.1648,0.115341187,0.938934326,0.12651062,walking
25:51.7,5553,232846.1748,0.108825684,0.934234619,0.11857605,walking
25:51.7,5554,232846.1849,0.102905273,0.938598633,0.09916687,walking
25:51.7,5555,232846.1949,0.082473755,0.941360474,0.101196289,walking
25:51.7,5556,232846.2049,0.060379028,0.958267212,0.096160889,walking
25:51.7,5557,232846.2149,0.040664673,0.983337402,0.071517944,walking
25:51.8,5558,232846.225,0.015533447,1.009765625,0.043640137,walking
25:51.8,5559,232846.235,-0.000213623,1.02394104,0.044219971,walking
25:51.8,5560,232846.245,-0.00920105,1.017791748,0.055786133,walking
25:51.8,5561,232846.2551,-0.013931274,1.005523682,0.064620972,walking
25:51.8,5562,232846.2651,-0.021743774,1.000823975,0.06729126,walking
25:51.8,5563,232846.2751,-0.032333374,0.994659424,0.067047119,walking
25:51.8,5564,232846.2851,-0.035888672,0.984390259,0.078811646,walking
25:51.8,5565,232846.2952,-0.041702271,0.975280762,0.092605591,walking
25:51.8,5566,232846.3052,-0.044219971,0.969299316,0.115036011,walking
25:51.8,5567,232846.3152,-0.037689209,0.964950562,0.137161255,walking
25:51.9,5568,232846.3253,-0.026031494,0.963439941,0.140518188,walking
25:51.9,5569,232846.3353,-0.022705078,0.963745117,0.12638855,walking
25:51.9,5570,232846.3453,-0.023513794,0.978927612,0.079879761,walking
25:51.9,5571,232846.3553,-0.032608032,1.003814697,0.032577515,walking
25:51.9,5572,232846.3654,-0.033554077,1.01789856,0.023483276,walking
25:51.9,5573,232846.3754,-0.014602661,1.012420654,0.089431763,walking
25:51.9,5574,232846.3854,0.008178711,0.990509033,0.174209595,walking
25:51.9,5575,232846.3954,0.019317627,0.983505249,0.21736145,walking
25:51.9,5576,232846.4055,0.02180481,0.991760254,0.22946167,walking
25:51.9,5577,232846.4155,0.00920105,0.999969482,0.22555542,walking
25:52.0,5578,232846.4255,0.007156372,1.016464233,0.203582764,walking
25:52.0,5579,232846.4356,0.001663208,1.040985107,0.18081665,walking
25:52.0,5580,232846.4456,-0.004898071,1.05355835,0.179824829,walking
25:52.0,5581,232846.4556,0.000671387,1.051269531,0.169418335,walking
25:52.0,5582,232846.4656,0.012924194,1.048828125,0.154708862,walking
25:52.0,5583,232846.4757,0.020401001,1.049636841,0.154327393,walking
25:52.0,5584,232846.4857,0.025878906,1.047561646,0.155685425,walking
25:52.0,5585,232846.4957,0.023132324,1.036468506,0.154129028,walking
25:52.0,5586,232846.5058,0.01461792,1.019577026,0.144058228,walking
25:52.1,5587,232846.5158,0.008834839,1.002258301,0.129470825,walking
25:52.1,5588,232846.5258,0.002990723,0.998092651,0.124908447,walking
25:52.1,5589,232846.5358,-0.003372192,0.999206543,0.142028809,walking
25:52.1,5590,232846.5459,-0.004806519,1.021072388,0.163192749,walking
25:52.1,5591,232846.5559,0.002044678,1.068267822,0.160263062,walking
25:52.1,5592,232846.5659,0.002685547,1.117095947,0.153121948,walking
25:52.1,5593,232846.5759,0.005767822,1.146560669,0.149856567,walking
25:52.1,5594,232846.586,0.014404297,1.152069092,0.155227661,walking
25:52.1,5595,232846.596,0.020965576,1.142684937,0.169281006,walking
25:52.1,5596,232846.606,0.032180786,1.131332397,0.169769287,walking
25:52.2,5597,232846.6161,0.043151855,1.118759155,0.154724121,walking
25:52.2,5598,232846.6261,0.053527832,1.112319946,0.137496948,walking
25:52.2,5599,232846.6361,0.054290771,1.11265564,0.11579895,walking
25:52.2,5600,232846.6461,0.030319214,1.111633301,0.130722046,walking
25:52.2,5601,232846.6562,-0.015136719,1.118240356,0.161697388,walking
25:52.2,5602,232846.6662,-0.086685181,1.120635986,0.180633545,walking
25:52.2,5603,232846.6762,-0.186782837,1.096954346,0.194717407,walking
25:52.2,5604,232846.6863,-0.276016235,1.054702759,0.193725586,walking
25:52.2,5605,232846.6963,-0.345809937,0.998977661,0.201416016,walking
25:52.2,5606,232846.7063,-0.396972656,0.946838379,0.205825806,walking
25:52.3,5607,232846.7163,-0.437362671,0.923461914,0.174743652,walking
25:52.3,5608,232846.7264,-0.483184814,0.919448853,0.174758911,walking
25:52.3,5609,232846.7364,-0.530548096,0.940414429,0.202789307,walking
25:52.3,5610,232846.7464,-0.564117432,1.0052948,0.209152222,walking
25:52.3,5611,232846.7565,-0.620040894,1.064071655,0.247573853,walking
25:52.3,5612,232846.7665,-0.622787476,1.097488403,0.246261597,walking
25:52.3,5613,232846.7765,-0.606124878,1.119766235,0.201705933,walking
25:52.3,5614,232846.7865,-0.566665649,1.153152466,0.174697876,walking
25:52.3,5615,232846.7966,-0.493087769,1.177474976,0.173904419,walking
25:52.3,5616,232846.8066,-0.404037476,1.171340942,0.14225769,walking
25:52.4,5617,232846.8166,-0.335861206,1.133071899,0.084747314,walking
25:52.4,5618,232846.8266,-0.275680542,1.087585449,0.089584351,walking
25:52.4,5619,232846.8367,-0.258560181,1.048629761,0.082977295,walking
25:52.4,5620,232846.8467,-0.228942871,1.017379761,0.088043213,walking
25:52.4,5621,232846.8567,-0.110671997,0.999191284,0.069198608,walking
25:52.4,5622,232846.8668,-0.031173706,0.986663818,0.022064209,walking
25:52.4,5623,232846.8768,-0.024688721,0.964614868,0.019378662,walking
25:52.4,5624,232846.8868,-0.034423828,0.948547363,-0.010528564,walking
25:52.4,5625,232846.8968,-0.037567139,0.927505493,-0.054748535,walking
25:52.4,5626,232846.9069,-0.06350708,0.899810791,-0.07572937,walking
25:52.5,5627,232846.9169,-0.099441528,0.864105225,-0.076400757,walking
25:52.5,5628,232846.9269,-0.134109497,0.84161377,-0.069549561,walking
25:52.5,5629,232846.937,-0.161743164,0.819000244,-0.06539917,walking
25:52.5,5630,232846.947,-0.168502808,0.78086853,-0.059326172,walking
25:52.5,5631,232846.957,-0.191864014,0.748687744,-0.067001343,walking
25:52.5,5632,232846.967,-0.213348389,0.729324341,-0.083007813,walking
25:52.5,5633,232846.9771,-0.228302002,0.721084595,-0.103057861,walking
25:52.5,5634,232846.9871,-0.228424072,0.741149902,-0.133590698,walking
25:52.5,5635,232846.9971,-0.215042114,0.766235352,-0.185134888,walking
25:52.5,5636,232847.0072,-0.190139771,0.788757324,-0.202728271,walking
25:52.6,5637,232847.0172,-0.148986816,0.831726074,-0.216308594,walking
25:52.6,5638,232847.0272,-0.094085693,0.882797241,-0.23789978,walking
25:52.6,5639,232847.0372,-0.029663086,0.916732788,-0.238754272,walking
25:52.6,5640,232847.0473,0.036651611,0.948898315,-0.236251831,walking
25:52.6,5641,232847.0573,0.084960938,0.980270386,-0.245101929,walking
25:52.6,5642,232847.0673,0.123260498,1.006851196,-0.282943726,walking
25:52.6,5643,232847.0773,0.148132324,1.015655518,-0.337127686,walking
25:52.6,5644,232847.0874,0.137832642,1.013717651,-0.392623901,walking
25:52.6,5645,232847.0974,0.096435547,1.000534058,-0.413299561,walking
25:52.6,5646,232847.1074,0.049987793,0.979232788,-0.403198242,walking
25:52.7,5647,232847.1175,0.014938354,0.956970215,-0.375640869,walking
25:52.7,5648,232847.1275,-0.01121521,0.935821533,-0.326324463,walking
25:52.7,5649,232847.1375,-0.031799316,0.914031982,-0.268035889,walking
25:52.7,5650,232847.1475,-0.04864502,0.886154175,-0.214416504,walking
25:52.7,5651,232847.1576,-0.062423706,0.861968994,-0.186859131,walking
25:52.7,5652,232847.1676,-0.083877563,0.838928223,-0.180114746,walking
25:52.7,5653,232847.1776,-0.11000061,0.834121704,-0.190322876,walking
25:52.7,5654,232847.1877,-0.131866455,0.863342285,-0.223983765,walking
25:52.7,5655,232847.1977,-0.17326355,0.890960693,-0.258209229,walking
25:52.7,5656,232847.2077,-0.204376221,0.914779663,-0.311630249,walking
25:52.8,5657,232847.2177,-0.212356567,0.946762085,-0.345413208,walking
25:52.8,5658,232847.2278,-0.207489014,0.968231201,-0.358856201,walking
25:52.8,5659,232847.2378,-0.19354248,0.975662231,-0.375946045,walking
25:52.8,5660,232847.2478,-0.176635742,0.971725464,-0.397384644,walking
25:52.8,5661,232847.2579,-0.16506958,0.955780029,-0.404571533,walking
25:52.8,5662,232847.2679,-0.15184021,0.931518555,-0.389648438,walking
25:52.8,5663,232847.2779,-0.132278442,0.906600952,-0.362228394,walking
25:52.8,5664,232847.2879,-0.106124878,0.884231567,-0.323364258,walking
25:52.8,5665,232847.298,-0.077590942,0.864425659,-0.266479492,walking
25:52.8,5666,232847.308,-0.04977417,0.858352661,-0.203613281,walking
25:52.9,5667,232847.318,-0.031082153,0.869277954,-0.160293579,walking
25:52.9,5668,232847.328,-0.019836426,0.891326904,-0.138244629,walking
25:52.9,5669,232847.3381,-0.007141113,0.909759521,-0.14402771,walking
25:52.9,5670,232847.3481,0.00769043,0.922851563,-0.170578003,walking
25:52.9,5671,232847.3581,0.018463135,0.930526733,-0.212203979,walking
25:52.9,5672,232847.3682,0.025619507,0.936737061,-0.252853394,walking
25:52.9,5673,232847.3782,0.029388428,0.947113037,-0.283203125,walking
25:52.9,5674,232847.3882,0.032714844,0.953353882,-0.300460815,walking
25:52.9,5675,232847.3982,0.04119873,0.962982178,-0.307159424,walking
25:52.9,5676,232847.4083,0.040206909,0.972503662,-0.28755188,walking
25:53.0,5677,232847.4183,0.024871826,0.985076904,-0.245635986,walking
25:53.0,5678,232847.4283,-0.009094238,1.017822266,-0.207504272,walking
25:53.0,5679,232847.4384,-0.06086731,1.085784912,-0.210250854,walking
25:53.0,5680,232847.4484,-0.138031006,1.173736572,-0.246246338,walking
25:53.0,5681,232847.4584,-0.232208252,1.219177246,-0.26550293,walking
25:53.0,5682,232847.4684,-0.308044434,1.210144043,-0.250534058,walking
25:53.0,5683,232847.4785,-0.340393066,1.156204224,-0.219451904,walking
25:53.0,5684,232847.4885,-0.328155518,1.083740234,-0.178329468,walking
25:53.0,5685,232847.4985,-0.30065918,1.000549316,-0.132659912,walking
25:53.0,5686,232847.5086,-0.291427612,0.930770874,-0.091903687,walking
25:53.1,5687,232847.5186,-0.280639648,0.87651062,-0.012634277,walking
25:53.1,5688,232847.5286,-0.265930176,0.813964844,0.077102661,walking
25:53.1,5689,232847.5386,-0.241546631,0.786941528,0.063934326,walking
25:53.1,5690,232847.5487,-0.227233887,0.794921875,-0.025650024,walking
25:53.1,5691,232847.5587,-0.192230225,0.822982788,-0.097610474,walking
